2021-12-05 14:45:53,566 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Using Server GC:True
2021-12-06 04:44:04,704 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Using Server GC:True
2021-12-06 04:44:04,719 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Using GC LatencyMode:Interactive
2021-12-06 04:44:04,720 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=6ed17dd2-f3ec-4353-bd86-04136dfaae9a
2021-12-06 04:44:04,737 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=MyFirstPlugin
2021-12-06 04:44:04,740 [1] DEBUG Photon.Hive.Plugin.PluginManager - Plugin path is set to 'C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll'
2021-12-06 04:44:04,750 [1] INFO  Photon.Hive.Plugin.PluginManager - Loaded Assembly Name=MyFirstPlugin, Version=1.0.0.0, Culture=, PublicKey token=, Path=C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll
2021-12-06 04:44:04,751 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=mscorlib, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2021-12-06 04:44:04,751 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=MySql.Data, Version=8.0.27.0, Culture=, PublicKey token=C5-68-7F-C8-89-69-C4-4D, Path=
2021-12-06 04:44:04,751 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=System.Data, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2021-12-06 04:44:04,752 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.1.0.24499, Culture=, PublicKey token=, Path=
2021-12-06 04:44:04,752 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=Newtonsoft.Json, Version=13.0.0.0, Culture=, PublicKey token=30-AD-4F-E6-B2-A6-AE-ED, Path=
2021-12-06 04:44:04,752 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type MyFirstPlugin.MyPluginFactory from assembly MyFirstPlugin, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null was successfuly created
2021-12-06 04:44:04,753 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.1.0.24499) is setup. type=MyFirstPlugin.MyPluginFactory;path=C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll;version=1.1.0.24499
2021-12-06 04:44:05,359 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator initialized with an expiration of 01:00:00
2021-12-06 04:44:05,458 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Bandwidth counters are not valid
2021-12-06 04:44:05,459 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2021-12-06 04:44:05,460 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2021-12-06 04:44:05,460 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2021-12-06 04:44:05,461 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2021-12-06 04:44:05,461 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2021-12-06 04:44:05,461 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2021-12-06 04:44:05,462 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2021-12-06 04:44:05,462 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2021-12-06 04:44:05,462 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2021-12-06 04:44:05,463 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2021-12-06 04:44:05,475 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 1 controllers from config file.
2021-12-06 04:44:05,483 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in C:\Users\jiaaa\Desktop\Photon\deploy\ServerState.txt
2021-12-06 04:44:05,484 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2021-12-06 04:44:05,485 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2021-12-06 04:44:05,486 [1] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - ConnectionId=fc768bf0-fd11-413e-bec7-f88eee4895a9
2021-12-06 04:44:05,489 [1] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: MasterServer endpoint for address 127.0.0.1 updated to 127.0.0.1:4520
2021-12-06 04:44:05,499 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: Parameters to register on master: address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, ServerID 6ed17dd2-f3ec-4353-bd86-04136dfaae9a, Hostname localhost, IPv6Address , WebRTC 7072
2021-12-06 04:44:05,511 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: Connecting to master at 127.0.0.1:4520, serverId=6ed17dd2-f3ec-4353-bd86-04136dfaae9a
2021-12-06 04:44:05,513 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=C:\Users\jiaaa\Desktop\Photon\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2021-12-06 04:44:05,513 [1] INFO  Photon.SocketServer.ApplicationBase - Using Server GC:True
2021-12-06 04:44:05,514 [1] INFO  Photon.SocketServer.ApplicationBase - Using GC LatencyMode:Interactive
2021-12-06 04:44:08,285 [23] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: connection established: address:127.0.0.1, ConnectionId:fc768bf0-fd11-413e-bec7-f88eee4895a9
2021-12-06 04:44:08,285 [23] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2021-12-06 04:44:08,289 [23] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=6ed17dd2-f3ec-4353-bd86-04136dfaae9a
2021-12-06 04:44:08,290 [23] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - s2s MS connection: connection registered on master: address:127.0.0.1
2021-12-06 04:44:08,292 [23] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnection - Update Expected Games Count event sent. endpoint:127.0.0.1:4520, connectionId:fc768bf0-fd11-413e-bec7-f88eee4895a9
2021-12-06 04:44:16,724 [20] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Lowest to Level1 with input 11
2021-12-06 04:44:16,724 [20] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Lowest, new=Level1
2021-12-06 04:44:22,012 [22] DEBUG Photon.LoadBalancing.GameServer.GameApplication - CreatePeer for LoadBalancing
2021-12-06 04:44:22,013 [22] DEBUG Photon.LoadBalancing.GameServer.GameApplication - incoming game peer at 127.0.0.1:5056 from 127.0.0.1:57275
2021-12-06 04:44:22,021 [22] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker scheduled. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 0 at UTC 0001-01-01T00:00:00, in Room '', IP 127.0.0.1:57275, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 04:44:22,024 [22] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=_Total
2021-12-06 04:44:22,129 [22] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=LoadBalancing_rpc
2021-12-06 04:44:22,382 [24] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=230
2021-12-06 04:44:22,387 [24] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: True, IsDisposed: False, Last Activity: Operation 230 at UTC 2021-12-05T20:44:22, in Room '', IP 127.0.0.1:57275, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 04:44:22,399 [24] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Token Validation: checking token with GS: localhost and GameId:990cd313-74b7-4d21-b222-bceb4de69766
2021-12-06 04:44:22,479 [21] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=227
2021-12-06 04:44:22,481 [21] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=227
2021-12-06 04:44:22,505 [21] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Performance counters successfully initialized: instanceName=LoadBalancing_game
2021-12-06 04:44:22,640 [21] DEBUG Photon.Hive.Caching.RoomCacheBase - Created room instance reference: roomName=990cd313-74b7-4d21-b222-bceb4de69766, referenceCount=1
2021-12-06 04:44:23,033 [24] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=fc768bf0-fd11-413e-bec7-f88eee4895a9
2021-12-06 04:44:23,155 [23] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:MyFirstPlugin.MyPluginFactory, path:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll
2021-12-06 04:44:23,172 [23] INFO  Plugin.MyFirstPlugin - OnCreateGame 990cd313-74b7-4d21-b222-bceb4de69766 by user b9a72a95-f758-4524-a158-151ab5795d7b
2021-12-06 04:44:23,173 [23] DEBUG Photon.Hive.Plugin.CreateGameCallInfo - Continue.
2021-12-06 04:44:23,175 [23] DEBUG Photon.Hive.HiveGame - Processing Join from IP: 127.0.0.1 to port: 5056
2021-12-06 04:44:23,187 [23] DEBUG Photon.Hive.Collections.ActorsManager - Actor added: 1 b9a72a95-f758-4524-a158-151ab5795d7b to game: 990cd313-74b7-4d21-b222-bceb4de69766 -- peer:GameClientPeer: PID: 1, IsConnected: True, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T20:44:22, in Room '990cd313-74b7-4d21-b222-bceb4de69766', IP 127.0.0.1:57275, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 4 
2021-12-06 04:44:23,188 [23] DEBUG Photon.Hive.HiveGame - JoinApplyGameStateChanges: Actor 1 is added. MasterClientId is 1
2021-12-06 04:44:23,192 [23] DEBUG Photon.Hive.HiveGame - Created Game - name=990cd313-74b7-4d21-b222-bceb4de69766, lobbyName=, lobbyType=Default, maxPlayers=4, IsOpen=True, IsVisible=True, EmptyRoomLiveTime=0, PlayerTTL=0, CheckUserOnJoin=True, PublishUserId=False, ExpectedUsers=
2021-12-06 04:44:23,221 [23] DEBUG Photon.LoadBalancing.GameServer.Game - UpdateGameStateOnMasterOnCreate: game - '990cd313-74b7-4d21-b222-bceb4de69766'
2021-12-06 04:44:23,224 [23] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Message was sent directly
2021-12-06 04:44:23,229 [23] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=3, ConnectionId=fc768bf0-fd11-413e-bec7-f88eee4895a9
2021-12-06 04:44:23,238 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=1, opCode=252
2021-12-06 04:44:23,239 [19] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=252
2021-12-06 04:44:23,245 [19] DEBUG Photon.Hive.Plugin.BeforeSetPropertiesCallInfo - Continue.
2021-12-06 04:44:23,253 [19] DEBUG Photon.Hive.Plugin.SetPropertiesCallInfo - Continue.
2021-12-06 04:44:23,876 [24] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:44:23,882 [19] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'b9a72a95-f758-4524-a158-151ab5795d7b', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:44:23,891 [19] DEBUG Photon.Hive.Plugin.PluginManager - Assembly requests assembly. name1:MyFirstPlugin, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null, name2:Newtonsoft.Json, Version=13.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed, path1:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll, path2:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins\MyFirstPlugin\bin\Newtonsoft.Json.dll
2021-12-06 04:44:23,892 [19] DEBUG Photon.Hive.Plugin.PluginManager - Loading assembly 'Newtonsoft.Json, Version=13.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed' from path 'C:\Users\jiaaa\Desktop\Photon\deploy\Plugins\MyFirstPlugin\bin\Newtonsoft.Json.dll'
2021-12-06 04:44:23,897 [19] DEBUG Photon.Hive.Plugin.PluginManager - Assembly 'Newtonsoft.Json, Version=13.0.0.0, Culture=neutral, PublicKeyToken=30ad4fe6b2a6aeed' are loaded successfully from 'C:\Users\jiaaa\Desktop\Photon\deploy\Plugins\MyFirstPlugin\bin\Newtonsoft.Json.dll'
2021-12-06 04:44:23,901 [19] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:44:23,908 [19] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:44:26,248 [20] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:44:26,249 [17] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'b9a72a95-f758-4524-a158-151ab5795d7b', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:44:26,250 [17] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:44:26,251 [17] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:44:30,852 [23] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackController - Transit CpuUsage from Level1 to Level2 with input 21
2021-12-06 04:44:30,853 [23] INFO  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - FeedbackLevel changed: old=Level1, new=Level2
2021-12-06 04:44:36,383 [23] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=253
2021-12-06 04:44:36,384 [24] DEBUG Photon.Hive.HiveHostGame - Broadcasting: Got RaiseEvent from 1/'b9a72a95-f758-4524-a158-151ab5795d7b', targetActors=-1, Group=0, ReceiverGroup=0
2021-12-06 04:44:36,385 [24] DEBUG Photon.Hive.Plugin.RaiseEventCallInfo - Continue.
2021-12-06 04:44:36,385 [24] DEBUG Photon.Hive.HiveGame - Broadcasting: Recipients selected basing receiver group: Others
2021-12-06 04:45:05,554 [19] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T20:44:36, in Room '990cd313-74b7-4d21-b222-bceb4de69766', IP 127.0.0.1:57275, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 04:45:05,555 [19] DEBUG Photon.Hive.HivePeer - OnDisconnect: conId=1, reason=0, reasonDetail=
2021-12-06 04:45:05,557 [19] DEBUG Photon.Hive.HivePeer - RemovePeerFromCurrentRoom: Removing peer from room. p:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: False, Last Activity: Operation 253 at UTC 2021-12-05T20:44:36, in Room '990cd313-74b7-4d21-b222-bceb4de69766', IP 127.0.0.1:57275, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 04:45:05,559 [18] DEBUG Photon.Hive.HiveGame - ProcessMessage 1
2021-12-06 04:45:05,559 [19] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance reference: roomName=990cd313-74b7-4d21-b222-bceb4de69766, referenceCount=0
2021-12-06 04:45:05,560 [19] DEBUG Photon.Hive.Caching.RoomCacheBase - Room has no references. Trying to remove it. room:990cd313-74b7-4d21-b222-bceb4de69766
2021-12-06 04:45:05,561 [19] DEBUG Photon.Hive.Caching.RoomCacheBase - Room BeforeRemoveFromCache returned 'false'. Removing stopped. room:990cd313-74b7-4d21-b222-bceb4de69766
2021-12-06 04:45:05,563 [18] DEBUG Photon.Hive.Plugin.LeaveGameCallInfo - Continue.
2021-12-06 04:45:05,567 [18] DEBUG Photon.Hive.HiveGame - Clean up actor Actor: 1; Peer:'GameClientPeer: PID: 1, IsConnected: False, IsDisposed: True, Last Activity: Operation 253 at UTC 2021-12-05T20:44:36, in Room '', IP 127.0.0.1:57275, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 ', DeactivationTime:'', UserId:'b9a72a95-f758-4524-a158-151ab5795d7b',nick:'', RemovedFromInactive:1/1/0001 12:00:00 am - DeleteCacheOnLeave:
2021-12-06 04:45:05,571 [18] DEBUG Photon.Hive.HiveGame - Actor 1 left. MasterClientId is 0
2021-12-06 04:45:05,573 [18] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Message was sent directly
2021-12-06 04:45:05,573 [18] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=3, ConnectionId=fc768bf0-fd11-413e-bec7-f88eee4895a9
2021-12-06 04:45:05,575 [18] DEBUG Photon.Hive.Collections.ActorsManager - Actor removed: 1 b9a72a95-f758-4524-a158-151ab5795d7b to game: 990cd313-74b7-4d21-b222-bceb4de69766 -- peer:GameClientPeer: PID: 1, IsConnected: False, IsDisposed: True, Last Activity: Operation 253 at UTC 2021-12-05T20:44:36, in Room '', IP 127.0.0.1:57275, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 12 
2021-12-06 04:45:05,577 [18] DEBUG Photon.Hive.Plugin.BeforeCloseGameCallInfo - Continue.
2021-12-06 04:45:05,581 [18] DEBUG Photon.Hive.Plugin.CloseGameCallInfo - Continue.
2021-12-06 04:45:05,582 [18] DEBUG Photon.Hive.Caching.RoomCacheBase - Removed room instance: roomId=990cd313-74b7-4d21-b222-bceb4de69766
2021-12-06 04:45:05,583 [18] DEBUG Photon.Hive.Room - Release for room:990cd313-74b7-4d21-b222-bceb4de69766, RemovePath:;BeforeRemoveFromCacheCalled(8:45:05 pm);BeforeRemoveFromCacheActionCalled(8:45:05 pm);ProcessBeforeCloseGameCalled(8:45:05 pm);ProcessBeforeCloseGameCalledEmptyRoomLiveTimeLECalled(8:45:05 pm);TriggerPluginOnCloseCalled(8:45:05 pm);ProcessCloseGameCalled(8:45:05 pm);TryRemoveRoomFromCacheCalled(8:45:05 pm)
2021-12-06 04:45:05,584 [18] DEBUG Photon.Hive.Room - Tried to remove room: roomName=990cd313-74b7-4d21-b222-bceb4de69766, removed=True
2021-12-06 04:45:05,586 [18] DEBUG Photon.Hive.Room - Disposing room '990cd313-74b7-4d21-b222-bceb4de69766', dispose:True
2021-12-06 04:45:05,594 [18] DEBUG Photon.LoadBalancing.GameServer.GameUpdatesBatcher - Flush for appId:, version:
2021-12-06 04:45:06,584 [24] DEBUG Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Sending event to master. EventCode=2, ConnectionId=fc768bf0-fd11-413e-bec7-f88eee4895a9
2021-12-06 04:45:12,902 [21] DEBUG Photon.LoadBalancing.GameServer.GameApplication - CreatePeer for LoadBalancing
2021-12-06 04:45:12,903 [21] DEBUG Photon.LoadBalancing.GameServer.GameApplication - incoming game peer at 127.0.0.1:5056 from 127.0.0.1:63085
2021-12-06 04:45:12,904 [21] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker scheduled. authTimeout:20000 p:GameClientPeer: PID: 3, IsConnected: False, IsDisposed: False, Last Activity: Operation 0 at UTC 0001-01-01T00:00:00, in Room '', IP 127.0.0.1:63085, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 04:45:12,999 [23] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=3, opCode=230
2021-12-06 04:45:13,000 [23] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Auth Timeout Checker stopped. authTimeout:20000 p:GameClientPeer: PID: 3, IsConnected: True, IsDisposed: False, Last Activity: Operation 230 at UTC 2021-12-05T20:45:13, in Room '', IP 127.0.0.1:63085, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 0 
2021-12-06 04:45:13,000 [23] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - Token Validation: checking token with GS: localhost and GameId:19e73067-7cbd-4397-98a4-c85fc41f0f33
2021-12-06 04:45:13,035 [20] DEBUG Photon.LoadBalancing.GameServer.GameClientPeer - OnOperationRequest: conId=3, opCode=227
2021-12-06 04:45:13,035 [20] DEBUG Photon.Hive.HivePeer - OnOperationRequest. Code=227
2021-12-06 04:45:13,036 [20] DEBUG Photon.Hive.Caching.RoomCacheBase - Created room instance reference: roomName=19e73067-7cbd-4397-98a4-c85fc41f0f33, referenceCount=1
2021-12-06 04:45:13,054 [20] INFO  Photon.Hive.Plugin.PluginManager - Plugin successfully created:Type:MyFirstPlugin.MyPluginFactory, path:C:\Users\jiaaa\Desktop\Photon\deploy\Plugins/MyFirstPlugin//bin/MyFirstPlugin.dll
2021-12-06 04:45:13,055 [20] INFO  Plugin.MyFirstPlugin - OnCreateGame 19e73067-7cbd-4397-98a4-c85fc41f0f33 by user d49fae24-0a6c-424d-9eed-72a15ec555f1
2021-12-06 04:45:13,056 [20] DEBUG Photon.Hive.Plugin.CreateGameCallInfo - Continue.
2021-12-06 04:45:13,056 [20] DEBUG Photon.Hive.HiveGame - Processing Join from IP: 127.0.0.1 to port: 5056
2021-12-06 04:45:13,057 [20] DEBUG Photon.Hive.Collections.ActorsManager - Actor added: 1 d49fae24-0a6c-424d-9eed-72a15ec555f1 to game: 19e73067-7cbd-4397-98a4-c85fc41f0f33 -- peer:GameClientPeer: PID: 3, IsConnected: True, IsDisposed: False, Last Activity: Operation 227 at UTC 2021-12-05T20:45:13, in Room '19e73067-7cbd-4397-98a4-c85fc41f0f33', IP 127.0.0.1:63085, NetworkProtocol Udp, Protocol GpBinaryV18, JoinStage: 4 
